u_id,감칠맛,걸쭉함,견과류_땅콩_잣향,고소함,곡물_옥수수_보리,기타_커피_캐러멜_토란,깔끔,꿀맛_당류,누룩,다양,단맛,독특,드라이,레몬_유자류_감귤류_자몽,매실류_파인애플,바나나_망고_멜론,바닐라_국화_매화_연꽃_유채꽃_꽃향,베리류_딸기,사과_배_감,스모키한,신맛,여운,열대과일,오디_복분자,오미자류,음료,인삼_생강강황_약재,자두_복숭아_체리,잔잔한,조화,진득,청_포도,청량,탄닌감,탄산,풀내음_나무_볏짚,허브_시트러스,화끈함
762,5,,,,5,,5,,,,5,,,,5,,,5,,,,,,,,,,,5,,,,5,,,,,
763,2.5,0.301021125,0.243544852,2.5,2.5,0.260194464,2.5,0.64571862,1.429525138,0.891106954,5,1.011619154,0.396747941,0.981269826,0.868772127,2.5,2.5,0.615446139,0.528574066,0.281271679,2.5,1.131983947,0.457050958,0.418003414,0.302444157,0.215839725,0.599257201,0.297157318,5,1.01579275,1.002144271,0.978706998,1.384085756,0.286759135,0.991896253,0.459677302,0.372185465,0.967100839
764,2.5,0.811233211,0.368141237,5,2.5,0.586697764,5,0.473954543,2.5,1.315917108,2.5,1.337148054,0.689552676,0.860530449,0.810209775,2.5,0.50133617,0.44658889,0.632781844,0.548059965,5,1.126023676,0.522426702,0.345090765,0.315520122,0.49330142,0.683003503,0.543663542,2.028160825,1.001487138,2.5,0.320697096,5,0.288239334,0.782609095,0.659108088,0.446890335,0.981108301
765,4.5,0.437460198,0.396750591,2.25,1.618117891,0.680833219,2.25,0.667590854,1.526744135,2.25,2.25,2.25,1.18573579,0.711382375,1.049211846,0.66476071,2.25,0.854451094,1.203789053,0.597987362,1.670032547,2.25,0.500478955,0.601108172,0.34518634,0.485874817,2.25,0.45882878,4.5,1.208493001,0.935996753,0.363083164,4.5,0.351976887,0.642266973,4.5,0.781530206,4.5
766,,,,,,,,,5,,5,,,,,,,,,,,,,,,,,,,,,,,,5,,,
767,5,,,5,5,,,,5,,5,,,5,,,,,,,5,,,,,,,,5,,,,,,,,,
768,2.5,0.222635504,0.21365759,1.149101419,2.5,0.433876126,5,0.4224945,0.824334152,2.5,5,0.948668978,0.400722448,0.67917003,1.162201293,0.466323935,0.388181253,0.693696896,0.950438823,1.165512677,2.5,2.5,1.193751492,0.172669564,0.615558946,0.623162051,0.432123115,0.578776422,2.5,0.73537378,5,0.731693408,5,0.61870044,0.636800236,0.640684369,0.369620582,0.957815474
769,,,,,,,,,5,,5,,,,,,,,,,,,,,,,,,,,,,,,5,,,
770,1.666666667,0.185753016,0.457361467,1.506862245,1.394481647,0.336240749,3.333333333,0.983918372,1.139854891,1.333333333,3,3.333333333,0.597566068,1.179932909,1.232043444,1.333333333,0.342937845,0.611110777,0.803739948,0.537079798,3.333333333,1.202457691,1.333333333,0.398802963,3.333333333,0.52527664,0.920929844,0.649543294,3,2.593581806,1.333333333,0.343374692,3.333333333,0.458767977,1.666666667,0.612178679,0.6000754,0.908360005
771,2.416666667,0.309986444,0.373805856,1.583333333,1.197079772,0.75,2.416666667,0.833333333,2.416666667,0.833333333,4.916666667,1.103277582,0.833333333,0.75614492,0.783838117,0.367532041,0.264290573,0.833333333,0.498925946,0.376961131,4.916666667,0.88254538,0.617606354,0.833333333,0.40424504,0.188938458,0.35621397,0.833333333,0.833333333,2.416666667,0.75,1.666666667,1.583333333,0.2045337,1.666666667,0.40254809,0.561828407,0.783751458
772,3.5,0.37330194,0.322040096,2.440223524,1.619216931,1.526083706,2.936041667,1.268987559,3.5,1.356205737,3.5,1.197130993,0.884515549,0.780840774,0.884205698,0.490328846,3.5,0.962785461,0.756572421,0.519779208,2.512924383,3.5,0.480687831,0.840470052,0.376962669,0.158481455,1.298739882,0.513466827,3.5,1.530714286,3.5,0.399449548,2.317085538,0.340271559,1.109346676,0.562193375,0.48413804,0.960830026
773,1.625,0.331222272,0.375,1.660830745,1.648482961,0.375,1.640277778,1.011618328,2.5,5,5,1.641333414,0.410442547,0.64132528,0.365341615,5,0.46875,0.45214372,0.559573269,0.609130435,0.75,0.529582782,5,0.642857143,0.809238409,0.435267857,0.357142857,0.905555556,5,1,5,0.448369565,1.270833333,0.130434783,2.5,0.625,1.009259259,0.625
774,4.90625,0.3125,0.30273878,2.4375,0.3125,0.263940209,4.34375,0.699340594,1.25,1.5625,4.03125,0.3125,1.334325397,0.3125,0.889097367,0.360382072,0.984058991,0.919992069,1.108874439,0.618364279,1.25,1.359264308,0.444709008,0.602085666,0.31997901,0.357082423,0.3125,0.502445986,3.09375,1.111563661,0.974475843,0.42770698,4.34375,0.341378031,0.563210278,2.46875,0.774978978,0.5625
775,2.145432692,0.453767158,0.642269241,2.5,2.5,0.516253492,4.5,2,1.046188831,1.020468721,4.5,1.134895935,0.812122985,0.479913466,1.159183718,0.37800174,0.484858805,1.092423549,0.945188793,0.866520556,2,2.5,0.445361471,0.266964987,0.366010258,0.271245155,0.40460432,0.65717813,2.5,2,2.5,2,2,0.243712467,0.453125639,1.019041831,0.398361217,1.024035039
776,2.5,0.617926955,0.222222222,1.872685185,2.5,0.571164021,2.124338624,1.111111111,2.5,2.5,2.5,1.482473545,0.893154762,1.895061728,0.817227847,0.347740223,2.5,1.193832796,2.322401894,0.61397011,2.5,5,0.267307692,0.611805556,0.486847104,0.317592593,0.392132867,0.711330891,5,0.746363564,0.645352301,0.695426065,2.5,0.625,1.08687405,2.5,0.867063492,5
777,1.349285714,0.138888889,0.669753086,1.229166667,1.310267857,1.442460317,5,0.467592593,1.007936508,1.289930556,5,1.117244189,0.111111111,5,1.024209105,0.138888889,0.620515046,0.322652116,0.437400794,0.948371362,5,0.980828373,0.701322751,,0.25,,0.25,5,5,1.547619048,1.217261905,5,5,,0.66823545,0.138888889,5,0.712239583
778,3,0.436680103,1.333333333,1.333333333,1.333333333,0.260225353,3,1.333333333,1.134800741,1.333333333,4.333333333,1.666666667,0.393244324,0.710465879,1.075981871,0.25146697,0.553042382,1.666666667,0.993292655,1.232026326,1.333333333,1.423700383,0.336853547,1.666666667,0.252252761,0.293733335,0.691190328,1.333333333,1.333333333,1.000599314,1.333333333,0.495888605,3,0.393542627,0.743306243,1.247015011,0.384270336,4.333333333
779,5,0.513037765,0.703792964,1.289298711,1.226195128,0.58292918,5,0.554033103,1.010147737,1.441261312,5,5,0.225933081,0.467601735,0.627559643,0.671325288,0.243895118,0.76905931,5,1.404645012,1.76880701,0.768303417,0.62773267,0.317875762,0.370403107,0.200939676,0.315398583,0.554034364,5,1.615957409,5,0.440683555,1.314774115,0.248423077,1.316186328,0.776229623,0.51710576,5
780,4.75,0.173322245,0.378177484,2.5,2.25,0.66357269,4.75,0.625,2.5,0.75,4.75,4.75,1.25,2.5,0.661178664,0.289385775,0.281691174,0.454455695,0.7450378,0.408485049,4.75,2.5,0.5,0.186711029,0.296484124,0.320506457,2.25,0.346234023,2.5,1.75,0.625,0.370093172,2.5,0.24490347,0.555347884,0.541008167,0.45230751,0.715676534
781,4,,,4,4,,,,4,,4,,,4,,,,,,,4,,,,,,,,4,,,,,,,,,
782,5,0.889760538,0.457017444,2.280198831,5,0.500694855,5,0.683264521,1.236483841,1.758015682,5,1.228566839,0.716909316,0.707721212,0.804951058,0.706490178,0.638131918,0.73083727,5,0.831875913,5,1.157609678,0.731007459,0.422615329,0.846497111,1.9382525,0.384881032,0.468498531,2.097008174,5,1.584669455,0.978419031,5,0.43173173,1.17922315,0.565298244,0.649728332,0.690263942
783,2.5,0.377186317,0.27780394,2.5,2.5,0.448059544,2.5,0.617232927,2.5,0.812694251,5,2.5,0.611939942,1.128452381,0.718912773,0.328624301,0.70212385,0.415147608,0.483356708,0.332600863,2.5,2.5,0.286655147,0.316317781,0.341896772,0.296462021,0.348594419,0.556763984,5,0.651863521,0.837800501,0.457030935,2.5,0.404288583,0.622271856,0.787571557,0.663290788,2.5
784,2.222222222,0.341131282,0.332711448,1.683385083,1.53237773,0.250360089,5,0.547774744,1.576243201,1.62496115,5,2.161789085,1.159722222,0.546882111,0.966334165,1.666666667,0.649775664,2.229709342,1.505296247,2.398023265,1.20752072,2.426666667,1.666666667,2.084008238,0.426933242,0.357060939,1.295152373,0.480840386,5,0.742323062,2.355312311,0.432241709,2.222222222,0.395983593,1.504899961,5,0.568890093,5
785,3,0.202436392,3,3,1.666666667,0.361164707,1.6984421,0.201688138,1.666666667,1.666666667,4.666666667,1.666666667,0.233446276,0.596964967,0.508108454,0.51175667,0.364236621,1.666666667,0.633325265,0.279534202,3,0.792503362,0.459695705,0.227978149,0.328589457,0.223149821,0.559164312,0.232840864,1.333333333,1.666666667,1.666666667,0.258136888,3,0.194856358,1.666666667,0.380189879,0.349375161,1.333333333
786,1.231646825,0.138888889,0.979423868,0.71000252,1.062103175,0.76984127,2.5,0.111111111,0.815192744,1.078639403,5,0.971576348,0.111111111,1.204028708,1.06869213,0.138888889,0.302837026,0.539103245,0.608156179,0.532845962,5,0.547322562,0.46431746,,0.25,,0.25,5,2.5,1.626071429,0.399870604,1.674201625,2.5,,0.738541667,0.138888889,2.5,0.51469494
787,5,0.439177703,0.668209724,2.5,1.953348507,2.5,1.753448264,0.826829407,1.267882029,5,5,2.5,0.821485372,1.42216649,0.596973395,0.427136833,0.571886835,0.498817029,0.881065443,0.68839943,2.5,0.985009542,0.397416922,0.496988628,0.638198881,0.740958426,0.501242494,0.700555865,2.5,1.685070977,1.251681858,1.403491887,1.087613638,0.266846853,2.5,0.967001344,1.202318864,2.5
788,5,0.39194464,0.463143855,1.380444334,0.959263047,0.62391492,1.450666962,0.427000119,1.491200828,0.919908353,5,1.778985507,0.333663725,0.603910082,0.662957827,5,0.285594864,0.640737102,0.968240507,0.962071888,1.654743214,0.605555556,1.343821998,0.588131075,0.371003817,0.502982402,0.785160899,0.451442681,2.089266458,1.704429163,5,0.348513645,1.547412008,0.156171223,5,0.35476347,0.51485085,0.977781462
789,,,,,,,,,,,4,4,,,4,,,,,,4,,,,,,,,,,,,,,,,,
790,3.7,0.238783467,0.288899061,0.9,1.9,0.300538682,2.7,0.9,1,1.9,4.7,0.776118795,0.9,0.9,0.534828603,0.308830074,0.41507977,1,0.9,0.9,2.9,1.9,0.472262888,0.262254631,0.368792406,0.428642866,0.297972194,0.520465863,2.8,0.840573785,1.076541051,1,1.8,0.309768855,1,1.8,0.437850993,2.8
791,5,0.411154293,0.955222961,1.399621268,1.065922987,0.587412587,5,1.149434905,1.025331642,2.5,5,0.743230205,0.603150407,2.5,1.065955528,0.377594628,0.740493348,1.397608705,2.5,2.5,2.5,1.029772596,0.442893996,0.633788891,0.619163763,0.222079589,0.78494096,2.5,1.712951973,2.5,1.261699816,1.41101825,2.5,0.625,2.5,2.5,0.931213705,2.5
792,1.25,1,1.166666667,1.125,1.125,1.166666667,1.074074074,0.333333333,2.5,0.85,5,0.82037037,0.333333333,0.4,,1.25,1.25,0.45,0.875,,1.25,0.926851852,0.808333333,0.333333333,0.45,,,,2.5,1.008333333,0.834259259,1.25,0.555555556,,2.5,,0.4,0.555555556
793,2,0.3259793,0.39181694,2,1.396650968,0.259495997,2,0.419628654,2,0.921058226,4,4,0.343200791,2,0.663803547,0.398530575,0.354173392,2,2,0.687296297,4,4,2,0.217338895,2,0.250876493,0.395822181,0.449326058,4,2,2,0.31963009,2,0.247881879,2,0.306839459,0.573988516,1.128102868
794,,,,,,,,,5,,5,,,,,,,,,,,,,,,,,,,,,,,,5,,,
795,5,,,,,,5,,,5,5,,,,,,,,5,5,,,,,,,,,,,,,,,,5,,5
796,4.333333333,0.222935559,0.27197468,1.333333333,1.333333333,0.28433361,3,0.307447747,1.333333333,3,4.333333333,1.666666667,0.315246284,0.683815308,0.459748542,0.5259558,0.328332511,0.387105489,0.728406004,0.326929744,4.333333333,1.333333333,0.578327786,0.175406962,1.666666667,0.267571081,0.413506765,0.300432066,3,3,1.333333333,0.312483572,3,0.192653239,1.666666667,0.393016933,0.356714323,0.679700026
797,2.441176471,0.223471338,0.240822023,0.882352941,1.264705882,0.278544607,2.147058824,0.285244218,0.878296881,0.294117647,4.205882353,0.882352941,0.294117647,0.577982054,0.970588235,0.294117647,0.294117647,0.970588235,0.294117647,0.294117647,2.941176471,1.470588235,0.294117647,0.18585193,0.517289722,0.24686485,0.29938983,0.294117647,2.147058824,0.882352941,1.764705882,0.588235294,1.558823529,0.588235294,0.294117647,0.294927632,0.588235294,0.588235294
798,5,0.297058824,0.200592914,1.666666667,1.666666667,0.446086852,1.535121044,0.60130719,1.666666667,3.333333333,5,1.470001222,0.439492791,1.666666667,0.721716464,1.267581699,0.513701693,0.821140371,0.885119662,0.305805144,5,1.302382181,1.356740196,0.29067508,0.958823529,0.207859521,0.415598776,0.352743565,5,1.031582315,0.795627456,0.508278867,1.385936502,2.59909675,3.333333333,0.471162555,0.778400097,0.870052553
799,5,0.410848273,0.810641951,5,1.28531958,0.480021415,1.928173311,0.971146238,0.981943221,5,5,1.058234348,0.431859961,0.75750706,0.397303716,5,0.491071765,0.942882446,1.191100416,0.25775855,5,5,1.114243605,0.47180942,0.792213274,0.395048418,0.347223454,0.54423728,5,1.026052157,1.388400353,0.811420688,5,0.227295745,5,0.403449975,0.88407372,0.903561422
800,5,,,5,5,,5,,,,5,5,,,,,,,,,,,,,,,,,,,5,,,,,,,5
801,3.666666667,0.143444089,0.156496277,1,2.666666667,0.354030794,2.666666667,0.364346042,1,1.666666667,3.666666667,1,0.370199513,1,1.234413129,0.288249536,0.302534124,0.836491909,0.755386021,0.814817113,3.666666667,1.666666667,1.15726664,0.142132351,1,0.568205371,0.413562824,0.429198332,3.666666667,0.934264615,1.666666667,0.686100884,2.666666667,0.647972948,0.563314557,0.63203199,0.344200669,0.847801262
802,,,,4,4,,4,,,4,,4,,,,,,,,,,,,,,,,,4,,,,,,,,,
803,5,,,1.375356125,2.5,,5,0.905982906,1.280982906,1.602564103,5,1.03792735,,0.754807692,2.25,,,2.25,1.498397436,2.5,1.815705128,2.5,,,,,,1.051282051,2.5,1.025641026,2.5,0.769230769,2.5,,0.817307692,0.769230769,,1.243589744
804,5,,,5,,5,5,,5,,5,,,,,,,,,,5,,,,,,,,,5,5,,5,,,,,
805,5,5,0.350492279,5,2.241071429,0.597347608,5,0.55021612,1.253968254,1.803571429,1.912698413,0.543650794,0.608204185,1.470282853,1.189285714,0.461627426,0.422189632,0.556597709,0.656360391,0.702380952,5,1.279689941,0.334149784,0.30736977,0.366137325,0.424324979,0.994279749,0.500527902,1.564285714,0.94047619,0.94047619,0.344182145,2.207142857,0.288239334,0.494139259,0.579365079,0.414614003,1.428571429
806,2.190587798,,,1.096296296,1.485185185,,4.430555556,,2.5,0.807407407,5,1.077777778,,0.8,1.875,1.666666667,,0.875,0.7,0.7,0.9,,1.666666667,,,,,,5,0.896296296,3.266666667,1.25,1.048846726,,,0.975,0.8,1.051851852
807,5,,,,5,,5,,,,5,,,,5,,,5,,,,,,,,,,,5,,,,5,,,,,
808,,,,,,,,,,,,,,,,,,,5,,,,,,,,,,,,,,,,5,,,
809,2.222222222,0.341131282,0.332711448,1.683385083,1.53237773,0.250360089,4,0.547774744,1.576243201,1.62496115,4,2.161789085,1.159722222,0.546882111,0.966334165,1.666666667,0.649775664,2.229709342,1.505296247,2.398023265,1.20752072,2.426666667,1.666666667,2.084008238,0.426933242,0.357060939,1.295152373,0.480840386,4,0.742323062,2.355312311,0.432241709,2.222222222,0.395983593,1.504899961,4,0.568890093,4
810,5,,,,,,5,,,,5,,,,,,,,,5,,5,,,,,,,,,5,,5,,,,,
811,3.5,0.287937493,1.25,1.25,3.5,1.25,2.525,0.295731638,2.5,1.315153284,3.5,1.04425326,0.503965827,1.305460295,0.769333755,1.25,3.5,0.769121991,0.726033212,3.5,1.75,1.25,1.25,0.301591701,0.623049019,0.250042406,0.638821864,0.792849686,3.5,2.5,1.25,0.733768257,2.075,0.319349688,0.979997862,3.5,1.21474965,0.809576231
812,,,,,,,5,,,,5,,,,,,,,,,,,,,,,,,,,5,,5,,,,,
813,,,,,,,4.5,,,,4.5,,,,,,,,,,,,,,,,,,,,4.5,,4.5,,,,,
814,5,,,5,,,5,,5,,5,5,,5,,,,,,,5,5,,,,,,,5,,,,5,,,,,
815,5,0.324562055,0.453362305,5,1.135792885,0.516880599,2.849469697,0.771005235,1.872506582,1.355071659,5,2.386547769,0.822156447,0.741119388,0.629910773,0.322220097,0.368999108,0.855306577,0.627101728,0.906489429,1.788511586,1.365441452,0.342036627,0.822734271,0.409191871,0.291313907,1.363144858,0.739779971,1.520898562,0.741711036,1.175850263,0.312346867,5,0.276711752,0.810718381,0.95257584,0.410202252,1.321850013
816,5,,,5,5,,,,5,,5,,,5,,,,,,,5,,,,,,,,5,,,,,,,,,
817,3.382352941,0.235294118,0.388314001,2.676470588,1.823529412,1.117647059,3.970588235,0.235294118,2.441176471,1.147058824,3.676470588,1.294117647,0.529411765,0.606465589,0.531929394,0.339428564,0.294117647,0.426936928,0.235294118,0.506168925,2.735294118,0.823529412,0.294117647,0.203532448,0.235294118,0.259833018,0.235294118,0.416725672,2.117647059,2.235294118,1.352941176,0.536212736,2.382352941,0.227258185,0.235294118,0.442823154,0.506580188,0.705882353
818,1.666666667,0.59909278,0.212436869,1.889880952,1.666666667,0.607010582,1.666666667,0.917833679,1.666666667,0.718494418,3.333333333,1.481095679,0.802579365,1.810846561,0.805360976,0.361248705,0.724837662,1.032985331,1.942000463,0.326970293,3.333333333,3.333333333,0.276081974,0.584099813,0.426981784,0.292771582,0.370604395,1.666666667,5,0.70986754,0.642153553,0.573746867,2.156084656,0.612283098,1.00711176,0.740968013,1.666666667,1.666666667
819,2.166666667,0.323336419,0.207093702,1.083333333,1.458333333,0.125,2.833333333,0.125,1.75,1.875,3.916666667,0.958333333,0.75,0.531393195,0.438081883,1.25,0.367476774,0.519048161,0.633151031,0.310137733,1.541666667,0.416666667,1.25,0.171063172,0.42198681,0.172462502,0.296024179,0.26250469,3.375,1.708333333,2.291666667,0.224188753,1.541666667,0.200770691,0.416666667,0.396625293,0.408585133,0.597844715
820,3.5,,0.3125,3.5,2.125,0.384635417,3.5,1.485130719,3.5,3.5,3.5,1.912037037,0.685185185,0.666666667,0.635185185,0.247957516,1.408333333,0.348645153,0.519069989,0.666666667,3.5,1.796296296,0.242401961,0.15,0.408333333,0.45,2.274273784,1.375,2.866666667,1.213769063,1.268897229,0.28125,3.5,0.287683824,0.513070437,0.685185185,0.3828125,1.604590336
821,5,0.404508571,0.413049226,2.24311491,2.303431746,0.648520812,5,0.636001109,1.876298209,1.974981527,5,1.940221053,0.587080955,1.752684642,1.069731218,0.509477068,0.522599698,1.108182421,1.086465067,2.169047619,2.151245167,2.1875,0.59125872,0.345629421,0.331040612,0.228475269,0.346588402,0.681566778,2.742540446,1.798527018,5,5,2.452465986,0.348494603,1.872342317,0.799508433,0.481586761,2.109337874
822,2.5,0.18287037,0.138888889,2.5,2.5,0.799437831,1.401649306,0.111111111,2.5,1.034611993,5,1.122082861,0.111111111,2.5,1.228398148,0.138888889,0.312613674,0.532136657,0.452281746,0.499056162,5,0.806593915,0.710767196,,0.355555556,,0.25,2.5,5,1.708333333,0.611941275,1.275,1.358159722,,0.796176422,0.138888889,2.5,0.610212054
823,4.5,0.205585666,0.282733097,1.407092545,1.791729752,4.5,2.138888889,0.275869869,0.930740329,0.831510989,4.5,3.246212121,1.253741519,0.495390643,2.083333333,0.394501587,1.394433629,1.590607086,0.586489382,1.746397069,1.949494949,4.5,0.647753926,0.313264042,4.5,0.222134994,0.430029777,0.436854766,4.5,4.5,1.911616162,0.530188287,2.138888889,0.288538714,0.569719992,0.329177795,0.475234926,2.768142299
824,,,,,,,,,,,4,4,,,4,,,,,,4,,,,,,,,,,,,,,,,,
825,,,,5,5,,5,,,5,,5,,,,,,,,,,,,,,,,,5,,,,,,,,,
826,5,0.608318935,0.331868065,1.514556878,1.036181566,0.481314155,5,0.605640671,1.695147465,2.20172733,5,2.088477366,0.420650999,0.708103501,0.82029105,0.604513211,0.415039693,0.421133643,0.767528097,0.487868495,5,5,0.624815153,0.261478636,5,0.294329443,0.460386029,0.466114029,2.891460905,5,1.122989725,0.667390257,5,0.223737272,5,0.465535342,0.442873063,0.840364568
827,2.5,0.474110316,0.43365442,1.369605655,1.023741027,0.735077137,1.555071341,0.496874527,4,1.5,4,4,0.522701578,0.589204689,0.861009007,1.213007169,0.41910308,1.5,0.852104265,0.550897222,1.5,1.091444548,0.849757947,0.512743091,0.509292023,0.349255871,0.35820819,0.380197679,1.395765194,1.50187777,2.5,0.472737894,2.5,0.298047936,1.5,0.423368261,0.361760061,0.693605137
828,4,0.233132437,0.280596087,1.428350103,1.5966277,0.709983982,4,0.555894927,1.181449407,1.282910157,4,1.760453551,0.458373683,1.543614235,4,0.334906338,0.404924193,1.158567235,0.678498158,0.867584426,4,1.207675854,4,0.289856093,0.505629477,0.362449736,0.600568851,0.925085843,1.812883941,1.681514956,1.212248866,0.966503294,4,0.503613296,1.111789446,0.416650289,0.864266359,0.850858082
829,5,,,5,,5,5,,5,,5,,,,,,,,,,5,,,,,,,,,5,5,,5,,,,,
830,5,,,5,5,,5,,,,5,5,,,,,,,,,,,,,,,,,,,5,,,,,,,5
831,1.239965986,0.177582323,0.350830688,1.226621945,1.347317305,0.795699151,5,0.189051332,1.000901101,1.023133913,5,1.106741071,0.157022893,0.9036986,0.913697905,0.199344304,0.369726092,0.726526088,0.506608852,0.566962919,5,0.707735013,0.556385779,0.21627907,0.3450153,0.305997552,0.249571603,5,5,5,0.814375514,1.405544014,1.450992063,0.158139535,0.752696066,0.211720192,0.990538077,0.629160826
832,,,,,,,4,,,,4,,,,,,,,,,,,,,,,,,,,4,,4,,,,,
833,5,,,,5,,5,,,,5,,,,5,,,5,,,,,,,,,,,5,,,,5,,,,,
834,,,,5,5,,5,,,5,,5,,,,,,,,,,,,,,,,,5,,,,,,,,,
835,5,,,5,1.666666667,,5,,2.5,1,2.5,5,,2.5,,,,,1,,2.5,2.5,,,,,2.5,,5,,,,2.5,,,,,
836,1.916666667,0.441723881,0.499362004,2.008563859,1.806664424,0.219165906,1.783364662,0.527758391,1.916666667,0.734637607,5,5,0.353619906,1.916666667,0.557908575,0.431179983,0.34594992,5,5,1.383899471,5,5,5,0.211037971,5,0.219213553,0.367797488,0.563246736,5,5,5,0.406569398,1.749216792,0.318029604,5,0.243500196,0.751139102,1.170018992
837,4.261381476,0.243052011,0.500129905,1.614703253,1.43056469,0.319128166,5,0.871757099,1.187512348,2.631085221,4.666666667,5,0.614161203,1.157192959,1.040910204,0.91207285,0.272205759,1.358733902,0.92632216,0.500699716,5,1.323799597,0.979524232,0.355098531,5,0.42777313,0.967569324,0.626209404,4.293065731,2.651586889,1.201003783,0.477879052,5,0.610167633,5,0.62013736,0.571712699,0.941390065
838,5,0.75,1,1,3.333333333,,1.666666667,,1,5,5,3.333333333,,,2,0.75,,2.333333333,5,1.666666667,0.875,0.75,,,,,,,3.333333333,0.75,1,,1.6875,,1,1.666666667,,1.666666667
839,3.333333333,0.666684719,0.318945698,3.333333333,3.333333333,0.6956353,3.333333333,0.394585807,1.666666667,1.666666667,1.666666667,1.35692779,0.660903323,0.592317078,0.54674871,0.303466485,0.470353649,0.507888354,0.645122637,0.46582404,1.666666667,3.333333333,0.458004641,0.227934822,0.31352553,0.310101419,0.465984943,1.666666667,1.666666667,1.666666667,1.666666667,0.45194785,1.666666667,0.260173316,0.345697814,0.489466141,1.666666667,1.666666667
